"exchange","bid","ask","time","created_at"
"coincheck","486777.0","486798.0","1502783917","2017-08-15 07:58:37 UTC"
"zaif","486655.0","487075.0","1502783917","2017-08-15 07:58:37 UTC"
"coincheck","486779.0","486798.0","1502783919","2017-08-15 07:58:39 UTC"
"zaif","486725.0","486950.0","1502783919","2017-08-15 07:58:39 UTC"
"coincheck","486782.0","486799.0","1502783920","2017-08-15 07:58:40 UTC"
"zaif","486655.0","486790.0","1502783921","2017-08-15 07:58:41 UTC"
"coincheck","486783.0","486800.0","1502783922","2017-08-15 07:58:42 UTC"
"zaif","486660.0","486790.0","1502783922","2017-08-15 07:58:42 UTC"
"coincheck","486784.0","486800.0","1502783924","2017-08-15 07:58:44 UTC"
"zaif","486665.0","486725.0","1502783924","2017-08-15 07:58:44 UTC"
"coincheck","486787.0","486800.0","1502783925","2017-08-15 07:58:45 UTC"
"zaif","486675.0","486760.0","1502783926","2017-08-15 07:58:46 UTC"
"coincheck","486791.0","486800.0","1502783928","2017-08-15 07:58:48 UTC"
"zaif","486665.0","486800.0","1502783928","2017-08-15 07:58:48 UTC"
"coincheck","486794.0","486800.0","1502783930","2017-08-15 07:58:50 UTC"
"zaif","486815.0","486965.0","1502783930","2017-08-15 07:58:50 UTC"
"coincheck","486794.0","486800.0","1502783932","2017-08-15 07:58:52 UTC"
"zaif","487000.0","487075.0","1502783932","2017-08-15 07:58:52 UTC"
"coincheck","486801.0","486899.0","1502783933","2017-08-15 07:58:53 UTC"
"zaif","486665.0","486800.0","1502783934","2017-08-15 07:58:54 UTC"
"coincheck","486807.0","486900.0","1502783936","2017-08-15 07:58:56 UTC"
"zaif","486765.0","487000.0","1502783936","2017-08-15 07:58:56 UTC"
"coincheck","486900.0","486999.0","1502783938","2017-08-15 07:58:58 UTC"
"zaif","487300.0","487500.0","1502783938","2017-08-15 07:58:58 UTC"
"coincheck","486913.0","486999.0","1502783939","2017-08-15 07:58:59 UTC"
"zaif","487300.0","487500.0","1502783940","2017-08-15 07:59:00 UTC"
"coincheck","486960.0","486999.0","1502783941","2017-08-15 07:59:01 UTC"
"zaif","486385.0","486510.0","1502783941","2017-08-15 07:59:01 UTC"
"coincheck","486961.0","486999.0","1502783943","2017-08-15 07:59:03 UTC"
"zaif","486685.0","486705.0","1502783943","2017-08-15 07:59:03 UTC"
"coincheck","486962.0","486999.0","1502783944","2017-08-15 07:59:04 UTC"
"zaif","486685.0","486705.0","1502783944","2017-08-15 07:59:04 UTC"
"coincheck","486964.0","486993.0","1502783946","2017-08-15 07:59:06 UTC"
"zaif","486685.0","486760.0","1502783946","2017-08-15 07:59:06 UTC"
"coincheck","486962.0","486963.0","1502783947","2017-08-15 07:59:07 UTC"
"zaif","486685.0","486760.0","1502783948","2017-08-15 07:59:08 UTC"
"coincheck","486958.0","486963.0","1502783949","2017-08-15 07:59:09 UTC"
"zaif","486700.0","486760.0","1502783950","2017-08-15 07:59:10 UTC"
"coincheck","486963.0","486999.0","1502783951","2017-08-15 07:59:11 UTC"
"zaif","486700.0","486765.0","1502783951","2017-08-15 07:59:11 UTC"
"coincheck","486964.0","486999.0","1502783953","2017-08-15 07:59:13 UTC"
"zaif","486710.0","486765.0","1502783953","2017-08-15 07:59:13 UTC"
"coincheck","486964.0","486965.0","1502783954","2017-08-15 07:59:14 UTC"
"zaif","486710.0","486795.0","1502783955","2017-08-15 07:59:15 UTC"
"coincheck","486967.0","487000.0","1502783956","2017-08-15 07:59:16 UTC"
"zaif","486710.0","486795.0","1502783956","2017-08-15 07:59:16 UTC"
"coincheck","486999.0","487000.0","1502783958","2017-08-15 07:59:18 UTC"
"zaif","486715.0","486795.0","1502783958","2017-08-15 07:59:18 UTC"
"coincheck","486999.0","487000.0","1502783959","2017-08-15 07:59:19 UTC"
"zaif","486685.0","486695.0","1502783959","2017-08-15 07:59:19 UTC"
"coincheck","487000.0","487088.0","1502783961","2017-08-15 07:59:21 UTC"
"zaif","486685.0","487100.0","1502783961","2017-08-15 07:59:21 UTC"
"coincheck","487002.0","487006.0","1502783963","2017-08-15 07:59:23 UTC"
"zaif","486795.0","487060.0","1502783963","2017-08-15 07:59:23 UTC"
"coincheck","487014.0","487251.0","1502783964","2017-08-15 07:59:24 UTC"
"zaif","486795.0","487010.0","1502783965","2017-08-15 07:59:25 UTC"
"coincheck","487023.0","487242.0","1502783966","2017-08-15 07:59:26 UTC"
"zaif","487010.0","487060.0","1502783966","2017-08-15 07:59:26 UTC"
"coincheck","487027.0","487238.0","1502783968","2017-08-15 07:59:28 UTC"
"zaif","487010.0","487060.0","1502783968","2017-08-15 07:59:28 UTC"
"coincheck","487040.0","487444.0","1502783970","2017-08-15 07:59:30 UTC"
"zaif","487010.0","487060.0","1502783970","2017-08-15 07:59:30 UTC"
"coincheck","487049.0","487434.0","1502783972","2017-08-15 07:59:32 UTC"
"zaif","487010.0","487060.0","1502783972","2017-08-15 07:59:32 UTC"
"coincheck","487066.0","487500.0","1502783973","2017-08-15 07:59:33 UTC"
"zaif","487010.0","487060.0","1502783974","2017-08-15 07:59:34 UTC"
"coincheck","487251.0","487436.0","1502783975","2017-08-15 07:59:35 UTC"
"zaif","486835.0","486840.0","1502783976","2017-08-15 07:59:36 UTC"
"coincheck","487255.0","487426.0","1502783977","2017-08-15 07:59:37 UTC"
"zaif","486830.0","486840.0","1502783978","2017-08-15 07:59:38 UTC"
"coincheck","487172.0","487414.0","1502783979","2017-08-15 07:59:39 UTC"
"zaif","486800.0","486840.0","1502783980","2017-08-15 07:59:40 UTC"
"coincheck","487173.0","487560.0","1502783981","2017-08-15 07:59:41 UTC"
"zaif","486830.0","486840.0","1502783981","2017-08-15 07:59:41 UTC"
"coincheck","487261.0","487400.0","1502783983","2017-08-15 07:59:43 UTC"
"zaif","486835.0","486890.0","1502783983","2017-08-15 07:59:43 UTC"
"coincheck","487266.0","487501.0","1502783984","2017-08-15 07:59:44 UTC"
"zaif","486890.0","487100.0","1502783984","2017-08-15 07:59:44 UTC"
"coincheck","487275.0","487560.0","1502783986","2017-08-15 07:59:46 UTC"
"zaif","486845.0","487100.0","1502783986","2017-08-15 07:59:46 UTC"
"coincheck","487284.0","487559.0","1502783987","2017-08-15 07:59:47 UTC"
"zaif","486845.0","487100.0","1502783988","2017-08-15 07:59:48 UTC"
"coincheck","487402.0","487489.0","1502783989","2017-08-15 07:59:49 UTC"
"zaif","486940.0","487040.0","1502783989","2017-08-15 07:59:49 UTC"
"coincheck","487407.0","487558.0","1502783991","2017-08-15 07:59:51 UTC"
"zaif","486945.0","487040.0","1502783991","2017-08-15 07:59:51 UTC"
"coincheck","487287.0","487555.0","1502783992","2017-08-15 07:59:52 UTC"
"zaif","486945.0","487040.0","1502783992","2017-08-15 07:59:52 UTC"
"coincheck","487348.0","487360.0","1502783994","2017-08-15 07:59:54 UTC"
"zaif","486945.0","487095.0","1502783994","2017-08-15 07:59:54 UTC"
"coincheck","487351.0","487702.0","1502783995","2017-08-15 07:59:55 UTC"
"zaif","486970.0","487095.0","1502783995","2017-08-15 07:59:55 UTC"
"coincheck","487493.0","487700.0","1502783997","2017-08-15 07:59:57 UTC"
"zaif","486945.0","487095.0","1502783997","2017-08-15 07:59:57 UTC"
"coincheck","487493.0","487701.0","1502783998","2017-08-15 07:59:58 UTC"
"zaif","486945.0","487100.0","1502783998","2017-08-15 07:59:58 UTC"
"coincheck","487499.0","487698.0","1502784000","2017-08-15 08:00:00 UTC"
"zaif","486970.0","487200.0","1502784000","2017-08-15 08:00:00 UTC"
"coincheck","487618.0","487702.0","1502784002","2017-08-15 08:00:02 UTC"
"zaif","487000.0","487600.0","1502784002","2017-08-15 08:00:02 UTC"
"coincheck","487603.0","487700.0","1502784004","2017-08-15 08:00:04 UTC"
"zaif","487495.0","487600.0","1502784004","2017-08-15 08:00:04 UTC"
"coincheck","487600.0","487860.0","1502784005","2017-08-15 08:00:05 UTC"
"zaif","487495.0","487600.0","1502784005","2017-08-15 08:00:05 UTC"
"coincheck","487611.0","487855.0","1502784007","2017-08-15 08:00:07 UTC"
"zaif","487495.0","487600.0","1502784007","2017-08-15 08:00:07 UTC"
"coincheck","487612.0","487857.0","1502784008","2017-08-15 08:00:08 UTC"
"zaif","487390.0","487600.0","1502784008","2017-08-15 08:00:08 UTC"
"coincheck","487609.0","487845.0","1502784009","2017-08-15 08:00:09 UTC"
"zaif","486860.0","486990.0","1502784010","2017-08-15 08:00:10 UTC"
"coincheck","487618.0","487854.0","1502784011","2017-08-15 08:00:11 UTC"
"zaif","487600.0","487860.0","1502784011","2017-08-15 08:00:11 UTC"
"coincheck","487618.0","487700.0","1502784013","2017-08-15 08:00:13 UTC"
"zaif","487605.0","488055.0","1502784013","2017-08-15 08:00:13 UTC"
"coincheck","487623.0","487998.0","1502784014","2017-08-15 08:00:14 UTC"
"zaif","487600.0","488040.0","1502784014","2017-08-15 08:00:14 UTC"
"coincheck","487628.0","487989.0","1502784016","2017-08-15 08:00:16 UTC"
"zaif","487600.0","488040.0","1502784016","2017-08-15 08:00:16 UTC"
"coincheck","487632.0","487984.0","1502784017","2017-08-15 08:00:17 UTC"
"zaif","487600.0","488040.0","1502784017","2017-08-15 08:00:17 UTC"
"coincheck","487637.0","487975.0","1502784019","2017-08-15 08:00:19 UTC"
"zaif","487600.0","488040.0","1502784019","2017-08-15 08:00:19 UTC"
"coincheck","487643.0","487998.0","1502784020","2017-08-15 08:00:20 UTC"
"zaif","487600.0","488035.0","1502784020","2017-08-15 08:00:20 UTC"
"coincheck","487988.0","487999.0","1502784022","2017-08-15 08:00:22 UTC"
"zaif","487605.0","488035.0","1502784022","2017-08-15 08:00:22 UTC"
"coincheck","487988.0","487999.0","1502784023","2017-08-15 08:00:23 UTC"
"zaif","488000.0","488035.0","1502784023","2017-08-15 08:00:23 UTC"
"coincheck","487988.0","487999.0","1502784025","2017-08-15 08:00:25 UTC"
"zaif","488000.0","488035.0","1502784025","2017-08-15 08:00:25 UTC"
"coincheck","487859.0","487988.0","1502784026","2017-08-15 08:00:26 UTC"
"zaif","486810.0","486940.0","1502784026","2017-08-15 08:00:26 UTC"
"coincheck","487864.0","487989.0","1502784028","2017-08-15 08:00:28 UTC"
"zaif","486860.0","487300.0","1502784028","2017-08-15 08:00:28 UTC"
"coincheck","487866.0","487984.0","1502784029","2017-08-15 08:00:29 UTC"
"zaif","486860.0","487215.0","1502784030","2017-08-15 08:00:30 UTC"
"coincheck","487988.0","487998.0","1502784031","2017-08-15 08:00:31 UTC"
"zaif","487590.0","487595.0","1502784031","2017-08-15 08:00:31 UTC"
"coincheck","487988.0","487998.0","1502784033","2017-08-15 08:00:33 UTC"
"zaif","487400.0","487595.0","1502784033","2017-08-15 08:00:33 UTC"
"coincheck","487988.0","487997.0","1502784034","2017-08-15 08:00:34 UTC"
"zaif","487400.0","487595.0","1502784035","2017-08-15 08:00:35 UTC"
"coincheck","487988.0","487997.0","1502784036","2017-08-15 08:00:36 UTC"
"zaif","487400.0","487595.0","1502784036","2017-08-15 08:00:36 UTC"
"coincheck","487745.0","487999.0","1502784038","2017-08-15 08:00:38 UTC"
"zaif","487400.0","487595.0","1502784038","2017-08-15 08:00:38 UTC"
"coincheck","487661.0","487999.0","1502784039","2017-08-15 08:00:39 UTC"
"zaif","487400.0","487595.0","1502784039","2017-08-15 08:00:39 UTC"
"coincheck","487666.0","487994.0","1502784041","2017-08-15 08:00:41 UTC"
"zaif","487400.0","487595.0","1502784041","2017-08-15 08:00:41 UTC"
"coincheck","488040.0","488255.0","1502784042","2017-08-15 08:00:42 UTC"
"zaif","487405.0","487730.0","1502784042","2017-08-15 08:00:42 UTC"
"coincheck","488032.0","488176.0","1502784044","2017-08-15 08:00:44 UTC"
"zaif","487595.0","487730.0","1502784044","2017-08-15 08:00:44 UTC"
"coincheck","488020.0","488172.0","1502784046","2017-08-15 08:00:46 UTC"
"zaif","487355.0","487395.0","1502784046","2017-08-15 08:00:46 UTC"
"coincheck","488009.0","488167.0","1502784047","2017-08-15 08:00:47 UTC"
"zaif","488030.0","488210.0","1502784047","2017-08-15 08:00:47 UTC"
"coincheck","488021.0","488163.0","1502784049","2017-08-15 08:00:49 UTC"
"zaif","487730.0","488030.0","1502784049","2017-08-15 08:00:49 UTC"
"coincheck","488021.0","488158.0","1502784050","2017-08-15 08:00:50 UTC"
"zaif","487730.0","488030.0","1502784050","2017-08-15 08:00:50 UTC"
"coincheck","488021.0","488162.0","1502784052","2017-08-15 08:00:52 UTC"
"zaif","487730.0","488030.0","1502784052","2017-08-15 08:00:52 UTC"
"coincheck","488021.0","488154.0","1502784053","2017-08-15 08:00:53 UTC"
"zaif","487780.0","487945.0","1502784054","2017-08-15 08:00:54 UTC"
"coincheck","488100.0","488153.0","1502784055","2017-08-15 08:00:55 UTC"
"zaif","487505.0","487770.0","1502784055","2017-08-15 08:00:55 UTC"
"coincheck","488113.0","488540.0","1502784057","2017-08-15 08:00:57 UTC"
"zaif","487505.0","487770.0","1502784057","2017-08-15 08:00:57 UTC"
"coincheck","488140.0","488659.0","1502784058","2017-08-15 08:00:58 UTC"
"zaif","487505.0","487770.0","1502784058","2017-08-15 08:00:58 UTC"
"coincheck","488204.0","488659.0","1502784060","2017-08-15 08:01:00 UTC"
"zaif","487775.0","487835.0","1502784060","2017-08-15 08:01:00 UTC"
"coincheck","488435.0","488739.0","1502784061","2017-08-15 08:01:01 UTC"
"zaif","487820.0","487955.0","1502784062","2017-08-15 08:01:02 UTC"
"coincheck","488441.0","488799.0","1502784063","2017-08-15 08:01:03 UTC"
"zaif","488005.0","488030.0","1502784064","2017-08-15 08:01:04 UTC"
"coincheck","489000.0","489031.0","1502784065","2017-08-15 08:01:05 UTC"
"zaif","488005.0","488045.0","1502784066","2017-08-15 08:01:06 UTC"
"coincheck","488690.0","488803.0","1502784067","2017-08-15 08:01:07 UTC"
"zaif","488215.0","488225.0","1502784067","2017-08-15 08:01:07 UTC"
"coincheck","488696.0","488815.0","1502784068","2017-08-15 08:01:08 UTC"
"zaif","488210.0","488215.0","1502784069","2017-08-15 08:01:09 UTC"
"coincheck","488697.0","488801.0","1502784070","2017-08-15 08:01:10 UTC"
"zaif","488215.0","488225.0","1502784070","2017-08-15 08:01:10 UTC"
"coincheck","488700.0","488913.0","1502784072","2017-08-15 08:01:12 UTC"
"zaif","488010.0","488205.0","1502784072","2017-08-15 08:01:12 UTC"
"coincheck","488710.0","489203.0","1502784073","2017-08-15 08:01:13 UTC"
"zaif","488405.0","488595.0","1502784074","2017-08-15 08:01:14 UTC"
"coincheck","488995.0","489194.0","1502784075","2017-08-15 08:01:15 UTC"
"zaif","488585.0","488595.0","1502784075","2017-08-15 08:01:15 UTC"
"coincheck","488990.0","488996.0","1502784076","2017-08-15 08:01:16 UTC"
"zaif","488010.0","488305.0","1502784077","2017-08-15 08:01:17 UTC"
"coincheck","488750.0","488831.0","1502784078","2017-08-15 08:01:18 UTC"
"zaif","488345.0","488530.0","1502784078","2017-08-15 08:01:18 UTC"
"coincheck","488757.0","488995.0","1502784079","2017-08-15 08:01:19 UTC"
"zaif","487610.0","487765.0","1502784080","2017-08-15 08:01:20 UTC"
"coincheck","488850.0","489200.0","1502784081","2017-08-15 08:01:21 UTC"
"zaif","487640.0","487765.0","1502784081","2017-08-15 08:01:21 UTC"
"coincheck","488858.0","489191.0","1502784082","2017-08-15 08:01:22 UTC"
"zaif","487915.0","488000.0","1502784083","2017-08-15 08:01:23 UTC"
"coincheck","488900.0","489000.0","1502784084","2017-08-15 08:01:24 UTC"
"zaif","487915.0","488645.0","1502784084","2017-08-15 08:01:24 UTC"
"coincheck","488758.0","489174.0","1502784085","2017-08-15 08:01:25 UTC"
"zaif","487915.0","488640.0","1502784086","2017-08-15 08:01:26 UTC"
"coincheck","488818.0","489165.0","1502784087","2017-08-15 08:01:27 UTC"
"zaif","487915.0","488640.0","1502784087","2017-08-15 08:01:27 UTC"
"coincheck","488826.0","489156.0","1502784089","2017-08-15 08:01:29 UTC"
"zaif","487915.0","488640.0","1502784089","2017-08-15 08:01:29 UTC"
"coincheck","488834.0","489154.0","1502784090","2017-08-15 08:01:30 UTC"
"zaif","488000.0","488640.0","1502784090","2017-08-15 08:01:30 UTC"
"coincheck","488839.0","489000.0","1502784092","2017-08-15 08:01:32 UTC"
"zaif","488000.0","488640.0","1502784092","2017-08-15 08:01:32 UTC"
"coincheck","488840.0","488991.0","1502784093","2017-08-15 08:01:33 UTC"
"zaif","488000.0","488810.0","1502784093","2017-08-15 08:01:33 UTC"
"coincheck","488826.0","488985.0","1502784095","2017-08-15 08:01:35 UTC"
"zaif","488640.0","488810.0","1502784095","2017-08-15 08:01:35 UTC"
"coincheck","488830.0","488979.0","1502784096","2017-08-15 08:01:36 UTC"
"zaif","487765.0","487910.0","1502784096","2017-08-15 08:01:36 UTC"
"coincheck","488830.0","488872.0","1502784098","2017-08-15 08:01:38 UTC"
"zaif","487765.0","487910.0","1502784098","2017-08-15 08:01:38 UTC"
"coincheck","488810.0","488867.0","1502784099","2017-08-15 08:01:39 UTC"
"zaif","487890.0","487910.0","1502784099","2017-08-15 08:01:39 UTC"
"coincheck","488810.0","488826.0","1502784101","2017-08-15 08:01:41 UTC"
"zaif","487890.0","487910.0","1502784101","2017-08-15 08:01:41 UTC"
"coincheck","488821.0","488850.0","1502784102","2017-08-15 08:01:42 UTC"
"zaif","487765.0","488620.0","1502784102","2017-08-15 08:01:42 UTC"
"coincheck","488809.0","488833.0","1502784103","2017-08-15 08:01:43 UTC"
"zaif","487800.0","488620.0","1502784103","2017-08-15 08:01:43 UTC"
"coincheck","488809.0","488831.0","1502784105","2017-08-15 08:01:45 UTC"
"zaif","487820.0","487885.0","1502784105","2017-08-15 08:01:45 UTC"
"coincheck","488809.0","488826.0","1502784106","2017-08-15 08:01:46 UTC"
"zaif","488000.0","488620.0","1502784106","2017-08-15 08:01:46 UTC"
"coincheck","488809.0","488821.0","1502784108","2017-08-15 08:01:48 UTC"
"zaif","488105.0","488615.0","1502784108","2017-08-15 08:01:48 UTC"
"coincheck","488580.0","488750.0","1502784109","2017-08-15 08:01:49 UTC"
"zaif","487910.0","488615.0","1502784109","2017-08-15 08:01:49 UTC"
"coincheck","488584.0","488746.0","1502784111","2017-08-15 08:01:51 UTC"
"zaif","487915.0","488615.0","1502784111","2017-08-15 08:01:51 UTC"
"coincheck","488500.0","488744.0","1502784112","2017-08-15 08:01:52 UTC"
"zaif","487915.0","488615.0","1502784112","2017-08-15 08:01:52 UTC"
"coincheck","488501.0","489030.0","1502784113","2017-08-15 08:01:53 UTC"
"zaif","487800.0","487815.0","1502784114","2017-08-15 08:01:54 UTC"
"coincheck","488513.0","489030.0","1502784115","2017-08-15 08:01:55 UTC"
"zaif","487800.0","487810.0","1502784115","2017-08-15 08:01:55 UTC"
"coincheck","488518.0","488866.0","1502784116","2017-08-15 08:01:56 UTC"
"zaif","487800.0","487815.0","1502784117","2017-08-15 08:01:57 UTC"
"coincheck","488518.0","488856.0","1502784118","2017-08-15 08:01:58 UTC"
"zaif","487810.0","487815.0","1502784118","2017-08-15 08:01:58 UTC"
"coincheck","488527.0","488847.0","1502784119","2017-08-15 08:01:59 UTC"
"zaif","487815.0","488615.0","1502784119","2017-08-15 08:01:59 UTC"
"coincheck","488534.0","488838.0","1502784121","2017-08-15 08:02:01 UTC"
"zaif","488165.0","488320.0","1502784121","2017-08-15 08:02:01 UTC"
"coincheck","488607.0","488830.0","1502784122","2017-08-15 08:02:02 UTC"
"zaif","488165.0","488320.0","1502784122","2017-08-15 08:02:02 UTC"
"coincheck","488607.0","488734.0","1502784124","2017-08-15 08:02:04 UTC"
"zaif","487915.0","488320.0","1502784124","2017-08-15 08:02:04 UTC"
"coincheck","488607.0","488726.0","1502784125","2017-08-15 08:02:05 UTC"
"zaif","487965.0","488320.0","1502784125","2017-08-15 08:02:05 UTC"
"coincheck","488607.0","488713.0","1502784127","2017-08-15 08:02:07 UTC"
"zaif","487965.0","488320.0","1502784127","2017-08-15 08:02:07 UTC"
"coincheck","488607.0","488691.0","1502784129","2017-08-15 08:02:09 UTC"
"zaif","487965.0","488320.0","1502784129","2017-08-15 08:02:09 UTC"
"coincheck","488607.0","488690.0","1502784130","2017-08-15 08:02:10 UTC"
"zaif","487915.0","487965.0","1502784130","2017-08-15 08:02:10 UTC"
"coincheck","488609.0","488694.0","1502784132","2017-08-15 08:02:12 UTC"
"zaif","488165.0","488320.0","1502784132","2017-08-15 08:02:12 UTC"
"coincheck","488609.0","488689.0","1502784133","2017-08-15 08:02:13 UTC"
"zaif","488165.0","488320.0","1502784134","2017-08-15 08:02:14 UTC"
"coincheck","488602.0","488688.0","1502784135","2017-08-15 08:02:15 UTC"
"zaif","488165.0","488320.0","1502784135","2017-08-15 08:02:15 UTC"
"coincheck","488603.0","488683.0","1502784136","2017-08-15 08:02:16 UTC"
"zaif","487965.0","488040.0","1502784136","2017-08-15 08:02:16 UTC"
"coincheck","488603.0","488682.0","1502784138","2017-08-15 08:02:18 UTC"
"zaif","487985.0","488045.0","1502784138","2017-08-15 08:02:18 UTC"
"coincheck","488724.0","489294.0","1502784139","2017-08-15 08:02:19 UTC"
"zaif","487985.0","488220.0","1502784139","2017-08-15 08:02:19 UTC"
"coincheck","488733.0","489292.0","1502784140","2017-08-15 08:02:20 UTC"
"zaif","487985.0","488045.0","1502784140","2017-08-15 08:02:20 UTC"
"coincheck","488738.0","489288.0","1502784142","2017-08-15 08:02:22 UTC"
"zaif","487985.0","488045.0","1502784142","2017-08-15 08:02:22 UTC"
"coincheck","488746.0","489280.0","1502784144","2017-08-15 08:02:24 UTC"
"zaif","487990.0","488045.0","1502784144","2017-08-15 08:02:24 UTC"
"coincheck","488751.0","489267.0","1502784145","2017-08-15 08:02:25 UTC"
"zaif","487990.0","488045.0","1502784145","2017-08-15 08:02:25 UTC"
"coincheck","488756.0","489258.0","1502784147","2017-08-15 08:02:27 UTC"
"zaif","488035.0","488045.0","1502784147","2017-08-15 08:02:27 UTC"
"coincheck","488762.0","489245.0","1502784148","2017-08-15 08:02:28 UTC"
"zaif","488035.0","488045.0","1502784148","2017-08-15 08:02:28 UTC"
"coincheck","488767.0","489240.0","1502784150","2017-08-15 08:02:30 UTC"
"zaif","488025.0","488035.0","1502784150","2017-08-15 08:02:30 UTC"
"coincheck","488773.0","489245.0","1502784151","2017-08-15 08:02:31 UTC"
"zaif","488035.0","488315.0","1502784151","2017-08-15 08:02:31 UTC"
"coincheck","488778.0","489234.0","1502784152","2017-08-15 08:02:32 UTC"
"zaif","488035.0","488315.0","1502784152","2017-08-15 08:02:32 UTC"
"coincheck","488781.0","489232.0","1502784154","2017-08-15 08:02:34 UTC"
"zaif","488035.0","488045.0","1502784154","2017-08-15 08:02:34 UTC"
"coincheck","488792.0","489224.0","1502784155","2017-08-15 08:02:35 UTC"
"zaif","488035.0","488045.0","1502784155","2017-08-15 08:02:35 UTC"
"coincheck","488805.0","489215.0","1502784157","2017-08-15 08:02:37 UTC"
"zaif","488035.0","488400.0","1502784157","2017-08-15 08:02:37 UTC"
"coincheck","488814.0","489210.0","1502784158","2017-08-15 08:02:38 UTC"
"zaif","488035.0","488310.0","1502784158","2017-08-15 08:02:38 UTC"
"coincheck","488823.0","489201.0","1502784159","2017-08-15 08:02:39 UTC"
"zaif","488035.0","488045.0","1502784159","2017-08-15 08:02:39 UTC"
"coincheck","488840.0","489199.0","1502784161","2017-08-15 08:02:41 UTC"
"zaif","488035.0","488400.0","1502784161","2017-08-15 08:02:41 UTC"
"coincheck","489000.0","489194.0","1502784162","2017-08-15 08:02:42 UTC"
"zaif","488035.0","488400.0","1502784162","2017-08-15 08:02:42 UTC"
"coincheck","489005.0","489190.0","1502784164","2017-08-15 08:02:44 UTC"
"zaif","488070.0","488400.0","1502784164","2017-08-15 08:02:44 UTC"
"coincheck","489007.0","489182.0","1502784165","2017-08-15 08:02:45 UTC"
"zaif","487985.0","488060.0","1502784165","2017-08-15 08:02:45 UTC"
"coincheck","489003.0","489899.0","1502784167","2017-08-15 08:02:47 UTC"
"zaif","487990.0","488400.0","1502784167","2017-08-15 08:02:47 UTC"
"coincheck","489009.0","489165.0","1502784168","2017-08-15 08:02:48 UTC"
"zaif","487990.0","488400.0","1502784169","2017-08-15 08:02:49 UTC"
"coincheck","489009.0","489169.0","1502784170","2017-08-15 08:02:50 UTC"
"zaif","488070.0","488320.0","1502784170","2017-08-15 08:02:50 UTC"
"coincheck","489001.0","489495.0","1502784172","2017-08-15 08:02:52 UTC"
"zaif","488070.0","488335.0","1502784172","2017-08-15 08:02:52 UTC"
"coincheck","489007.0","489494.0","1502784173","2017-08-15 08:02:53 UTC"
"zaif","488135.0","488400.0","1502784173","2017-08-15 08:02:53 UTC"
"coincheck","489011.0","489497.0","1502784175","2017-08-15 08:02:55 UTC"
"zaif","488135.0","488260.0","1502784175","2017-08-15 08:02:55 UTC"
"coincheck","489305.0","489447.0","1502784176","2017-08-15 08:02:56 UTC"
"zaif","488110.0","488260.0","1502784177","2017-08-15 08:02:57 UTC"
"coincheck","489019.0","489439.0","1502784178","2017-08-15 08:02:58 UTC"
"zaif","488110.0","488255.0","1502784178","2017-08-15 08:02:58 UTC"
"coincheck","489028.0","489435.0","1502784179","2017-08-15 08:02:59 UTC"
"zaif","488140.0","488220.0","1502784179","2017-08-15 08:02:59 UTC"
"coincheck","489031.0","489427.0","1502784181","2017-08-15 08:03:01 UTC"
"zaif","488140.0","488510.0","1502784181","2017-08-15 08:03:01 UTC"
